accession	barcode	segment_name	space	segment_subtype	clade	gl_clade
A/swine/Iowa/A02861594/2023	A02861594	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751531/2023	A02751531	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751398/2022	A02751398	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861819/2023	A02861819	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711809/2022	A02711809	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02636602/2022	A02636602	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02636375/2022	A02636375	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751038/2022	A02751038	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861233/2023	A02861233	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751256/2022	A02751256	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861579/2023	A02861579	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861573/2023	A02861573	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02861698/2023	A02861698	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861795/2023	A02861795	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861808/2023	A02861808	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02978516/2023	A02978516	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861600/2023	A02861600	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751406/2022	A02751406	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861818/2023	A02861818	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02751254/2022	A02751254	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750673/2022	A02750673	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861269/2023	A02861269	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861398/2023	A02861398	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861569/2023	A02861569	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750891/2022	A02750891	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751519/2023	A02751519	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861518/2023	A02861518	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02978527/2023	A02978527	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750863/2022	A02750863	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861720/2023	A02861720	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861766/2023	A02861766	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02978517/2023	A02978517	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861845/2023	A02861845	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861785/2023	A02861785	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861813/2023	A02861813	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861459/2023	A02861459	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861765/2023	A02861765	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861617/2023	A02861617	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861642/2023	A02861642	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861769/2023	A02861769	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751473/2023	A02751473	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751464/2023	A02751464	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861353/2023	A02861353	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861723/2023	A02861723	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861724/2023	A02861724	HA		H1	delta2	1B.2.1
A/swine/Missouri/A02861790/2023	A02861790	HA		H1	delta2	1B.2.1
A/swine/Missouri/A02861649/2023	A02861649	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861850/2023	A02861850	HA		H1	delta2	1B.2.1
A/swine/Missouri/A02861704/2023	A02861704	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751507/2023	A02751507	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750795/2022	A02750795	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750680/2022	A02750680	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750909/2022	A02750909	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750811/2022	A02750811	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02636455/2022	A02636455	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711820/2022	A02711820	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711713/2022	A02711713	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02861295/2023	A02861295	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02712174/2022	A02712174	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02712625/2022	A02712625	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750937/2022	A02750937	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751596/2023	A02751596	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750677/2022	A02750677	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751199/2022	A02751199	HA		H1	delta2	1B.2.1
A/swine/Iowa/A027121769/2022		HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02246918/2022	A02246918	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711695/2022	A02711695	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02712162/2022	A02712162	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02712621/2022	A02712621	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751009/2022	A02751009	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750993/2022	A02750993	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861577/2023	A02861577	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02861429/2023	A02861429	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751193/2022	A02751193	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02636466/2022	A02636466	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02636374/2022	A02636374	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02750813/2022	A02750813	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750884/2022	A02750884	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751090/2022	A02751090	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750882/2022	A02750882	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750866/2022	A02750866	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02636507/2022	A02636507	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02861266/2023	A02861266	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861623/2023	A02861623	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02861312/2023	A02861312	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751325/2022	A02751325	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861226/2023	A02861226	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750791/2022	A02750791	HA		H1	delta2	1B.2.1
A/swine/Illinois/A02861840/2023	A02861840	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861464/2023	A02861464	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861614/2023	A02861614	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750859/2022	A02750859	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711593/2022	A02711593	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861395/2023	A02861395	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751207/2022	A02751207	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861247/2023	A02861247	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02751265/2022	A02751265	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02978512/2023	A02978512	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02751527/2023	A02751527	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861643/2023	A02861643	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751577/2023	A02751577	HA		H1	delta2	1B.2.1
A/swine/Oregon/A02610682/2023	A02610682	HA		H1	delta2	1B.2.1
A/swine/Illinois/A02861536/2023	A02861536	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02861506/2023	A02861506	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02751200/2022	A02751200	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02751540/2023	A02751540	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750773/2022	A02750773	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751306/2022	A02751306	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861799/2023	A02861799	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861725/2023	A02861725	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750738/2022	A02750738	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750624/2022	A02750624	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751450/2023	A02751450	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751429/2022	A02751429	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750655/2022	A02750655	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02636497/2022	A02636497	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02636633/2022	A02636633	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750944/2022	A02750944	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750970/2022	A02750970	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750997/2022	A02750997	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751177/2022	A02751177	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751033/2022	A02751033	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751183/2022	A02751183	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751223/2022	A02751223	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02751116/2022	A02751116	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02712647/2023	A02712647	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861679/2023	A02861679	HA		H1	delta2	1B.2.1
A/swine/Iowa/J57945/2023		HA		H1	delta2	1B.2.1
A/swine/Iowa/J57946/2023		HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861616/2023	A02861616	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02751367/2023	A02751367	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02711709/2022	A02711709	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711818/2022	A02711818	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750933/2022	A02750933	HA		H1	delta2	1B.2.1
A/swine/Iowa/G9473/2023		HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750946/2022	A02750946	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02751396/2022	A02751396	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02712173/2022	A02712173	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751251/2022	A02751251	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02861820/2023	A02861820	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02861787/2023	A02861787	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02978477/2023	A02978477	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02861466/2023	A02861466	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751002/2022	A02751002	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02861311/2023	A02861311	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711850/2022	A02711850	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711872/2022	A02711872	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02751087/2022	A02751087	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751560/2023	A02751560	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02861409/2023	A02861409	HA		H1	delta2	1B.2.1
A/swine/Nebraska/A02861650/2023	A02861650	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751093/2022	A02751093	HA		H1	delta2	1B.2.1
A/swine/Illinois/A02751197/2022	A02751197	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751061/2022	A02751061	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02636583/2022	A02636583	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751147/2022	A02751147	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711800/2022	A02711800	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02636460/2022	A02636460	HA		H1	delta2	1B.2.1
A/swine/South_Dakota/A02751091/2022	A02751091	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02711866/2022	A02711866	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02712159/2022	A02712159	HA		H1	delta2	1B.2.1
A/swine/Texas/A02861695/2023	A02861695	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02861798/2023	A02861798	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02711853/2022	A02711853	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02711874/2022	A02711874	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02978507/2023	A02978507	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02712166/2022	A02712166	HA		H1	delta2	1B.2.1
A/swine/Texas/A02710703/2022	A02710703	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02978484/2023	A02978484	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02978424/2023	A02978424	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02978468/2023	A02978468	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02712641/2023	A02712641	HA		H1	delta2	1B.2.1
A/swine/Oklahoma/A02978446/2023	A02978446	HA		H1	delta2	1B.2.1
A/swine/Ohio/A02751562/2023	A02751562	HA		H1	delta2	1B.2.1
A/swine/South_Dakota/A02636513/2022	A02636513	HA		H1	delta2	1B.2.1
A/swine/Minnesota/A02712619/2022	A02712619	HA		H1	delta2	1B.2.1
A/swine/Indiana/A01812323_HA/2023		HA		H1	delta2	1B.2.1
A/swine/South_Dakota/A02636463/2022	A02636463	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02750918/2022	A02750918	HA		H1	delta2	1B.2.1
A/swine/Pennsylvania/A02751248/2022	A02751248	HA		H1	delta2	1B.2.1
A/swine/Pennsylvania/A02751324/2022	A02751324	HA		H1	delta2	1B.2.1
A/swine/Iowa/A02751217/2022	A02751217	HA		H1	delta1a	1B.2.2.1
A/swine/Iowa/A02636648/2022	A02636648	HA		H1	delta1a	1B.2.2.1
A/swine/Indiana/A02751539/2023	A02751539	HA		H1	delta1a	1B.2.2.1
A/swine/Iowa/A02636475/2022	A02636475	HA		H1	delta1a	1B.2.2.1
A/swine/Wyoming/A02636435/2022	A02636435	HA		H1	delta1a	1B.2.2.1
A/swine/Iowa/A02636457/2022	A02636457	HA		H1	delta1a	1B.2.2.1
A/swine/Wyoming/A02861524/2023	A02861524	HA		H1	delta1a	1B.2.2.1
A/swine/Wyoming/A02861543/2023	A02861543	HA		H1	delta1a	1B.2.2.1
A/swine/Iowa/A02636288/2022	A02636288	HA		H1	delta1a	1B.2.2.1
A/swine/Indiana/A02751050/2022	A02751050	HA		H1	delta1a	1B.2.2.1
A/swine/Iowa/A02861326/2023	A02861326	HA		H1	delta1a	1B.2.2.1
A/swine/Iowa/A02636436/2022	A02636436	HA		H1	delta1a	1B.2.2.1
A/swine/Illinois/A02636387/2022	A02636387	HA		H1	delta1a	1B.2.2.1
A/swine/Oklahoma/A02636359/2022	A02636359	HA		H1	delta1a	1B.2.2.1
A/swine/Iowa/A02751555/2023	A02751555	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02861297/2023	A02861297	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02861456/2023	A02861456	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02751462/2023	A02751462	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02751470/2023	A02751470	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02861298/2023	A02861298	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02861692/2023	A02861692	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02861837/2023	A02861837	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02750632/2022	A02750632	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02750659/2022	A02750659	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02861275/2023	A02861275	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02636516/2022	A02636516	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02636631/2022	A02636631	HA		H1	delta1b	1B.2.2.2
A/swine/Missouri/A02636349/2022	A02636349	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02636438/2022	A02636438	HA		H1	delta1b	1B.2.2.2
A/swine/Missouri/A02636363/2022	A02636363	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02636446/2022	A02636446	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02751326/2022	A02751326	HA		H1	delta1b	1B.2.2.2
A/swine/Missouri/A02750660/2022	A02750660	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02751097/2022	A02751097	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02751000/2022	A02751000	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02751098/2022	A02751098	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02751530/2023	A02751530	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02750633/2022	A02750633	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02636630/2022	A02636630	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02750790/2022	A02750790	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02636650/2022	A02636650	HA		H1	delta1b	1B.2.2.2
A/swine/Minnesota/A02711704/2022	A02711704	HA		H1	delta1b	1B.2.2.2
A/swine/Minnesota/A02751053/2022	A02751053	HA		H1	delta1b	1B.2.2.2
A/swine/Minnesota/A02711810/2022	A02711810	HA		H1	delta1b	1B.2.2.2
A/swine/Minnesota/A02711826/2022	A02711826	HA		H1	delta1b	1B.2.2.2
A/swine/Minnesota/A02711807/2022	A02711807	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02636391/2022	A02636391	HA		H1	delta1b	1B.2.2.2
A/swine/Kansas/A02978425/2023	A02978425	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02751522/2023	A02751522	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861640/2023	A02861640	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02750751/2022	A02750751	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02861324/2023	A02861324	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861243/2023	A02861243	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02861670/2023	A02861670	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02861586/2023	A02861586	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861609/2023	A02861609	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861237/2023	A02861237	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02861533/2023	A02861533	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02751565/2023	A02751565	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02751535/2023	A02751535	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02751455/2023	A02751455	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02751388/2022	A02751388	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861235/2023	A02861235	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02750675/2022	A02750675	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02750705/2022	A02750705	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02750794/2022	A02750794	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02750828/2022	A02750828	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861424/2023	A02861424	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861325/2023	A02861325	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861370/2023	A02861370	HA		H1	delta1b	1B.2.2.2
A/swine/Indiana/A02751441/2022	A02751441	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861741/2023	A02861741	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861535/2023	A02861535	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861689/2023	A02861689	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02861777/2023	A02861777	HA		H1	delta1b	1B.2.2.2
A/swine/Ohio/A02750759/2022	A02750759	HA		H1	delta1b	1B.2.2.2
A/swine/Oklahoma/A02710705/2022	A02710705	HA		H1	delta1b	1B.2.2.2
A/swine/Oklahoma/A02711860/2022	A02711860	HA		H1	delta1b	1B.2.2.2
A/swine/Oklahoma/A02978437/2023	A02978437	HA		H1	delta1b	1B.2.2.2
A/swine/Oklahoma/A02711876/2022	A02711876	HA		H1	delta1b	1B.2.2.2
A/swine/Oklahoma/A02711821/2022	A02711821	HA		H1	delta1b	1B.2.2.2
A/swine/Iowa/A02861574/2023	A02861574	HA		H1	delta1b	1B.2.2.2
A/swine/Montana/A02636379/2022	A02636379	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02750955/2022	A02750955	HA		H1	alpha-del	1A.1.1.3
A/swine/Kansas/A02636499/2022	A02636499	HA		H1	alpha-del	1A.1.1.3
A/swine/Kansas/A02636486/2022	A02636486	HA		H1	alpha-del	1A.1.1.3
A/swine/South_Dakota/G70804/2022		HA		H1	alpha-del	1A.1.1.3
A/swine/South_Dakota/G76266/2022		HA		H1	alpha-del	1A.1.1.3
A/swine/Kansas/A02636473/2022	A02636473	HA		H1	alpha-del	1A.1.1.3
A/swine/Nebraska/A02750679/2022	A02750679	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861664/2023	A02861664	HA		H1	alpha-del	1A.1.1.3
A/swine/Nebraska/A02861481/2023	A02861481	HA		H1	alpha-del	1A.1.1.3
A/swine/Nebraska/A02861288/2023	A02861288	HA		H1	alpha-del	1A.1.1.3
A/swine/Nebraska/A02751481/2023	A02751481	HA		H1	alpha-del	1A.1.1.3
A/swine/Nebraska/A02861588/2023	A02861588	HA		H1	alpha-del	1A.1.1.3
A/swine/Nebraska/A02751028/2022	A02751028	HA		H1	alpha-del	1A.1.1.3
A/swine/Nebraska/A02751221/2022	A02751221	HA		H1	alpha-del	1A.1.1.3
A/swine/Nebraska/A02636474/2022	A02636474	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02636484/2022	A02636484	HA		H1	alpha-del	1A.1.1.3
A/swine/Pennsylvania/A02636530/2022	A02636530	HA		H1	alpha-del	1A.1.1.3
A/swine/Pennsylvania/A02750940/2022	A02750940	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861446/2023	A02861446	HA		H1	alpha-del	1A.1.1.3
A/swine/Illinois/A02861420/2023	A02861420	HA		H1	alpha-del	1A.1.1.3
A/swine/Illinois/A02636444/2022	A02636444	HA		H1	alpha-del	1A.1.1.3
A/swine/Illinois/A02751395/2022	A02751395	HA		H1	alpha-del	1A.1.1.3
A/swine/Minnesota/A02751397/2022	A02751397	HA		H1	alpha-del	1A.1.1.3
A/swine/Michigan/A02246914/2022	A02246914	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02751195/2022	A02751195	HA		H1	alpha-del	1A.1.1.3
A/swine/Minnesota/A02712636/2022	A02712636	HA		H1	alpha-del	1A.1.1.3
A/swine/Minnesota/A02712622/2022	A02712622	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02711597/2022	A02711597	HA		H1	alpha-del	1A.1.1.3
A/swine/Minnesota/A02978518/2023	A02978518	HA		H1	alpha-del	1A.1.1.3
A/swine/Minnesota/A02978543/2023	A02978543	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02978537/2023	A02978537	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02978538/2023	A02978538	HA		H1	alpha-del	1A.1.1.3
A/swine/Minnesota/A0710710/2023		HA		H1	alpha-del	1A.1.1.3
A/swine/Minnesota/A02978464/2023	A02978464	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02751575/2023	A02751575	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861671/2023	A02861671	HA		H1	alpha-del	1A.1.1.3
A/swine/Michigan/A02636389/2022	A02636389	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861800/2023	A02861800	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861816/2023	A02861816	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02750864/2022	A02750864	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02751276/2022	A02751276	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02751457/2023	A02751457	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02751403/2022	A02751403	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02750765/2022	A02750765	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861462/2023	A02861462	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02750985/2022	A02750985	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02750770/2022	A02750770	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02750860/2022	A02750860	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02750646/2022	A02750646	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02750984/2022	A02750984	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02750893/2022	A02750893	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02861463/2023	A02861463	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02861509/2023	A02861509	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861760/2023	A02861760	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02751454/2023	A02751454	HA		H1	alpha-del	1A.1.1.3
A/swine/Ohio/A02751285/2022	A02751285	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02751006/2022	A02751006	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02751479/2023	A02751479	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02751557/2023	A02751557	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861523/2023	A02861523	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02861478/2023	A02861478	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02751369/2023	A02751369	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861310/2023	A02861310	HA		H1	alpha-del	1A.1.1.3
A/swine/Missouri/A02861328/2023	A02861328	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02861801/2023	A02861801	HA		H1	alpha-del	1A.1.1.3
A/swine/Minnesota/A02712644/2023	A02712644	HA		H1	alpha-del	1A.1.1.3
A/swine/Minnesota/A02711599/2022	A02711599	HA		H1	alpha-del	1A.1.1.3
A/swine/South_Dakota/A02861271/2023	A02861271	HA		H1	alpha-del	1A.1.1.3
A/swine/Iowa/A02751594/2023	A02751594	HA		H1	alpha-del	1A.1.1.3
